seqnames	start	end	width	strand	microglia_H3K27ac	neurons_H3K27ac	oligodendrocytes_H3K27ac	astrocytes_H3K27ac	microglia_atac	neurons_atac	oligodendrocytes_atac	astrocytes_atac	microglia_H3K4me3	neurons_H3K4me3	oligodendrocytes_H3K4me3	astrocytes_H3K4me3
chr12	40649975	40649975	1	*	0.300000011920929	0.819999992847443		0.159999996423721	0.159999996423721		0.360000014305115		1	0.270000010728836		0.100000001490116
chr12	40650105	40650105	1	*	0.150000005960464	0.449999988079071	0.180000007152557	0.159999996423721	0.159999996423721	0.5799999833107	0.360000014305115	0.189999997615814	0.370000004768372	0.129999995231628		0.100000001490116
chr12	40650351	40650351	1	*	0.150000005960464	0.660000026226044		0.239999994635582		0.119999997317791	0.360000014305115	0.379999995231628				0.300000011920929
chr12	40650449	40650449	1	*	0.300000011920929	0.529999971389771	0.140000000596046	0.159999996423721		0.119999997317791		0.189999997615814			0.280000001192093	0.100000001490116
chr12	40650502	40650502	1	*	0.349999994039536	0.449999988079071	0.319999992847443	0.0799999982118607	0.330000013113022						0.46000000834465	
chr12	40650875	40650875	1	*	0.25	0.28999999165535	0.140000000596046	0.560000002384186		0.230000004172325	0.550000011920929	0.189999997615814	1.87000000476837			0.400000005960465
chr12	40651972	40651972	1	*	0.200000002980232	0.0799999982118607	0.180000007152557	0.0799999982118607	0.490000009536743		0.180000007152557	1.51999998092651	0.119999997317791	0.930000007152557		0.200000002980232
chr12	40652394	40652394	1	*	0.349999994039536	0.620000004768372	0.180000007152557	0.0799999982118607	0.649999976158142	0.230000004172325	0.910000026226044	0.569999992847443		0.270000010728836	0.649999976158142	0.300000011920929
chr12	40652520	40652520	1	*	0.200000002980232	0.370000004768372	0.230000004172325	0.159999996423721	1.30999994277954	0.699999988079071	0.550000011920929	0.949999988079071		0.129999995231628	0.280000001192093	0.300000011920929
chr12	40653696	40653696	1	*	0.0500000007450581	0.330000013113022		0.319999992847443	0.330000013113022	0.119999997317791	0.180000007152557			0.129999995231628		0.200000002980232
chr12	40653713	40653713	1	*	0.0500000007450581	0.370000004768372		0.239999994635582	0.330000013113022	0.119999997317791	0.180000007152557			0.129999995231628	0.0900000035762787	0.200000002980232
chr12	40653971	40653971	1	*	0.100000001490116	0.330000013113022	0.140000000596046	0.159999996423721		0.349999994039536	0.180000007152557		0.25	0.129999995231628		0.5
chr12	40653988	40653988	1	*	0.100000001490116	0.28999999165535	0.180000007152557	0.159999996423721	0.330000013113022	0.349999994039536	0.180000007152557		0.25	0.129999995231628		0.5
chr12	40653993	40653993	1	*	0.100000001490116	0.28999999165535	0.180000007152557	0.159999996423721	0.330000013113022	0.349999994039536	0.180000007152557		0.25	0.129999995231628		0.5
chr12	40654873	40654873	1	*	0.200000002980232	0.28999999165535	0.140000000596046	0.0799999982118607	0.159999996423721	0.119999997317791			0.119999997317791			0.300000011920929
chr12	40655016	40655016	1	*	0.150000005960464	0.119999997317791	0.180000007152557						0.119999997317791	0.129999995231628		0.400000005960465
chr12	40655707	40655707	1	*	0.25	0.159999996423721		0.159999996423721	0.819999992847443	0.230000004172325	0.360000014305115		0.75		0.0900000035762787	0.300000011920929
chr12	40656164	40656164	1	*	0.660000026226044	0.119999997317791		0.560000002384186		0.469999998807907		0.759999990463257			0.370000004768372	0.709999978542328
chr12	40656179	40656179	1	*	0.660000026226044	0.119999997317791		0.560000002384186		0.349999994039536		0.759999990463257			0.46000000834465	0.709999978542328
chr12	40656395	40656395	1	*	0.509999990463257	0.330000013113022	0.180000007152557	0.0799999982118607	0.159999996423721	0.349999994039536	0.180000007152557	0.379999995231628	0.25			0.600000023841858
chr12	40656677	40656677	1	*	0.660000026226044	0.569999992847443	0.46000000834465	0.400000005960465	2.13000011444092	0.469999998807907	0.730000019073486	0.569999992847443	0.119999997317791		0.370000004768372	0.300000011920929
chr12	40656962	40656962	1	*	0.200000002980232	0.490000009536743			0.330000013113022	0.230000004172325			0.119999997317791		0.180000007152557	0.400000005960465
chr12	40657225	40657225	1	*	0.349999994039536	0.620000004768372	0.319999992847443	0.400000005960465	1.96000003814697	0.469999998807907		0.379999995231628	0.119999997317791		0.0900000035762787	0.200000002980232
chr12	40657537	40657537	1	*	0.400000005960465	0.159999996423721	0.180000007152557		1.63999998569489	0.349999994039536		0.189999997615814	0.5	0.270000010728836	0.280000001192093	0.200000002980232
chr12	40657700	40657700	1	*	0.610000014305115	0.860000014305115	0.140000000596046	0.0799999982118607	0.649999976158142	0.119999997317791			1.24000000953674	0.129999995231628	0.280000001192093	
chr12	40657771	40657771	1	*	0.610000014305115	0.899999976158142	0.230000004172325	0.560000002384186	2.77999997138977	0.119999997317791		0.189999997615814			0.180000007152557	0.200000002980232
chr12	40657868	40657868	1	*	0.560000002384186	0.860000014305115	0.370000004768372	0.319999992847443	15.6999998092651	1.27999997138977	1.0900000333786	0.189999997615814	0.620000004768372		0.180000007152557	0.910000026226044
chr12	40658053	40658053	1	*	1.30999994277954	1.44000005722046	0.180000007152557	0.239999994635582	1.47000002861023	1.39999997615814	0.550000011920929	1.51999998092651	0.119999997317791		0.280000001192093	0.810000002384186
chr12	40658155	40658155	1	*	1.66999995708466	1.11000001430511	0.140000000596046	0.239999994635582	0.819999992847443	0.469999998807907	1.26999998092651	0.569999992847443		0.529999971389771	0.180000007152557	0.100000001490116
chr12	40658205	40658205	1	*	1.47000002861023	0.660000026226044	0.230000004172325	0.239999994635582	0.330000013113022	0.119999997317791		0.189999997615814	0.370000004768372	0.129999995231628	0.550000011920929	0.200000002980232
chr12	40658255	40658255	1	*	1.00999999046326	0.119999997317791	0.180000007152557	0.159999996423721		0.119999997317791		0.189999997615814	0.370000004768372	0.129999995231628	0.550000011920929	0.300000011920929
chr12	40658867	40658867	1	*	0.0500000007450581	0.119999997317791			0.490000009536743	0.119999997317791	0.360000014305115	0.569999992847443	0.119999997317791			0.200000002980232
chr12	40658964	40658964	1	*	0.100000001490116	0.330000013113022	0.0900000035762787	0.0799999982118607		0.119999997317791	0.360000014305115	0.189999997615814	0.5		0.0900000035762787	
chr12	40659096	40659096	1	*	0.0500000007450581	0.25	0.180000007152557	0.0799999982118607	0.330000013113022	0.930000007152557		0.189999997615814	0.75			
chr12	40659534	40659534	1	*	0.25	0.25		0.400000005960465	0.159999996423721	0.119999997317791	0.180000007152557	0.189999997615814			0.0900000035762787	
chr12	40660487	40660487	1	*	0.300000011920929					0.230000004172325	0.550000011920929		0.25		0.180000007152557	0.300000011920929
chr12	40660880	40660880	1	*	0.200000002980232	0.209999993443489		0.239999994635582		0.119999997317791			0.25	0.670000016689301		0.300000011920929
chr12	40661053	40661053	1	*	0.349999994039536	0.569999992847443	0.180000007152557	0.0799999982118607	0.819999992847443		0.550000011920929	0.189999997615814		0.129999995231628	0.0900000035762787	0.709999978542328
chr12	40661403	40661403	1	*	0.509999990463257	1.23000001907349		0.319999992847443	0.649999976158142	0.930000007152557	0.180000007152557	0.379999995231628		0.270000010728836		0.5
chr12	40662039	40662039	1	*	0.150000005960464	0.620000004768372	0.280000001192093	0.560000002384186	0.490000009536743			0.189999997615814	0.25	0.400000005960465	0.649999976158142	0.400000005960465
chr12	40662691	40662691	1	*	0.150000005960464	0.25	0.0900000035762787	0.72000002861023	0.330000013113022	0.119999997317791	0.550000011920929	0.189999997615814	0.75		0.280000001192093	0.400000005960465
chr12	40663048	40663048	1	*	0.150000005960464	0.25	0.230000004172325	0.319999992847443	0.159999996423721	0.349999994039536		0.379999995231628	0.119999997317791	0.129999995231628	0.180000007152557	0.300000011920929
chr12	40663596	40663596	1	*	0.25	0.209999993443489	0.0900000035762787	0.0799999982118607	0.330000013113022	0.119999997317791		0.379999995231628	0.119999997317791			0.100000001490116
chr12	40663918	40663918	1	*	0.0500000007450581	0.209999993443489		0.159999996423721		0.119999997317791	0.360000014305115		0.25			0.300000011920929
chr12	40664643	40664643	1	*	0.25		0.0900000035762787	0.159999996423721	0.330000013113022	0.119999997317791	0.360000014305115	0.189999997615814	1		0.0900000035762787	0.5
chr12	40665227	40665227	1	*	0.150000005960464	0.25	0.0900000035762787			0.119999997317791	0.360000014305115		0.370000004768372	0.129999995231628	0.370000004768372	
chr12	40665454	40665454	1	*	0.200000002980232	0.209999993443489	0.140000000596046	0.0799999982118607	0.980000019073486	0.469999998807907			0.119999997317791		0.0900000035762787	0.300000011920929
chr12	40665920	40665920	1	*	0.349999994039536		0.0900000035762787	0.0799999982118607	0.330000013113022		0.360000014305115	1.33000004291534	0.119999997317791	0.270000010728836		0.910000026226044
chr12	40666737	40666737	1	*	0.25	0.119999997317791	0.319999992847443	0.0799999982118607	0.490000009536743	0.119999997317791	0.360000014305115					
chr12	40666760	40666760	1	*	0.300000011920929	0.119999997317791	0.370000004768372	0.159999996423721	0.490000009536743	0.230000004172325		0.379999995231628				0.100000001490116
chr12	40666875	40666875	1	*	0.0500000007450581	0.0799999982118607	0.370000004768372	0.0799999982118607	0.159999996423721	0.230000004172325	0.360000014305115	0.189999997615814	0.25	0.800000011920929		0.100000001490116
chr12	40667663	40667663	1	*	0.509999990463257	0.159999996423721		0.479999989271164	0.330000013113022	0.349999994039536	0.910000026226044	0.189999997615814	0.119999997317791	0.529999971389771	0.180000007152557	0.300000011920929
chr12	40669826	40669826	1	*	0.300000011920929	0.0799999982118607			0.159999996423721	0.119999997317791	0.180000007152557	0.379999995231628		0.270000010728836	0.0900000035762787	0.100000001490116
chr12	40669869	40669869	1	*	0.200000002980232		0.0900000035762787	0.479999989271164		0.5799999833107	1.0900000333786	0.189999997615814		0.270000010728836	0.0900000035762787	
chr12	40669939	40669939	1	*	0.25	0.0799999982118607	0.140000000596046	0.479999989271164	0.649999976158142	0.119999997317791	0.360000014305115	0.189999997615814		0.129999995231628	0.180000007152557	0.100000001490116
chr12	40670056	40670056	1	*	0.200000002980232	0.119999997317791		0.159999996423721	0.330000013113022			0.189999997615814				0.400000005960465
chr12	40670394	40670394	1	*	0.200000002980232	0.119999997317791		0.400000005960465	0.330000013113022	0.699999988079071		0.189999997615814	0.370000004768372		0.280000001192093	0.200000002980232
chr12	40670594	40670594	1	*	0.150000005960464	0.119999997317791	0.0900000035762787	0.319999992847443	0.330000013113022	0.230000004172325	0.180000007152557		0.370000004768372			0.200000002980232
chr12	40670676	40670676	1	*	0.400000005960465	0.159999996423721	0.180000007152557	0.319999992847443	0.159999996423721	0.119999997317791	0.360000014305115				0.0900000035762787	0.300000011920929
chr12	40670801	40670801	1	*	0.25	0.209999993443489	0.230000004172325	0.0799999982118607		0.119999997317791					0.180000007152557	0.400000005960465
chr12	40670870	40670870	1	*	0.200000002980232	0.0799999982118607	0.230000004172325	0.0799999982118607	0.159999996423721	0.119999997317791						0.5
chr12	40670998	40670998	1	*	0.150000005960464			0.0799999982118607	0.649999976158142	0.230000004172325	0.360000014305115	0.379999995231628	0.119999997317791	0.400000005960465		0.5
chr12	40671576	40671576	1	*	0.0500000007450581		0.140000000596046	0.0799999982118607		0.349999994039536	0.550000011920929	0.379999995231628	0.25			0.200000002980232
chr12	40671989	40671989	1	*	0.46000000834465	0.209999993443489	0.0900000035762787	0.239999994635582	0.159999996423721	0.349999994039536	0.910000026226044	0.569999992847443	0.870000004768372	0.129999995231628	0.280000001192093	0.600000023841858
chr12	40672514	40672514	1	*	0.349999994039536	0.119999997317791	0.230000004172325	0.319999992847443	1.63999998569489	1.16999995708466	0.360000014305115		0.5			0.300000011920929
chr12	40673260	40673260	1	*	0.0500000007450581	0.159999996423721	0.180000007152557	0.239999994635582	0.159999996423721	0.230000004172325			0.119999997317791	0.270000010728836	0.180000007152557	0.300000011920929
chr12	40673368	40673368	1	*	0.100000001490116	0.0799999982118607	0.180000007152557	0.0799999982118607	0.159999996423721	0.119999997317791		0.379999995231628		0.270000010728836		0.200000002980232
chr12	40673513	40673513	1	*	0.400000005960465		0.280000001192093	0.0799999982118607			0.180000007152557					
chr12	40673524	40673524	1	*	0.400000005960465		0.319999992847443	0.0799999982118607								
chr12	40673539	40673539	1	*	0.400000005960465		0.319999992847443	0.0799999982118607					0.25			
chr12	40674039	40674039	1	*	0.200000002980232	0.159999996423721	0.280000001192093	0.0799999982118607	0.330000013113022		0.360000014305115	0.569999992847443	0.119999997317791		0.180000007152557	
chr12	40674594	40674594	1	*	0.0500000007450581	0.0799999982118607		0.0799999982118607	0.159999996423721	0.349999994039536	0.180000007152557					
chr12	40674634	40674634	1	*	0.100000001490116	0.0799999982118607		0.0799999982118607								0.100000001490116
chr12	40675052	40675052	1	*	0.100000001490116	0.25	0.419999986886978	0.479999989271164		0.230000004172325	0.180000007152557	0.189999997615814		0.400000005960465	0.46000000834465	0.400000005960465
chr12	40675608	40675608	1	*	0.200000002980232	0.25	0.140000000596046	0.319999992847443	0.330000013113022	0.5799999833107	0.180000007152557	1.51999998092651	0.25		0.550000011920929	0.5
chr12	40676200	40676200	1	*	0.25	0.330000013113022	0.180000007152557	0.0799999982118607	0.649999976158142	1.16999995708466	0.360000014305115	0.379999995231628		0.400000005960465	0.280000001192093	0.200000002980232
chr12	40677008	40677008	1	*	0.610000014305115	0.28999999165535	0.180000007152557		0.330000013113022	0.230000004172325	0.550000011920929	1.33000004291534			0.180000007152557	0.300000011920929
chr12	40677029	40677029	1	*	0.509999990463257	0.370000004768372	0.140000000596046		0.330000013113022	0.230000004172325	0.180000007152557	0.189999997615814	0.25		0.180000007152557	0.300000011920929
chr12	40677584	40677584	1	*	0.150000005960464	0.209999993443489			0.330000013113022	0.119999997317791				0.129999995231628	0.280000001192093	
chr12	40677599	40677599	1	*	0.200000002980232	0.159999996423721			0.330000013113022	0.119999997317791				0.129999995231628	0.280000001192093	
chr12	40677655	40677655	1	*	0.25	0.119999997317791		0.239999994635582	0.490000009536743			0.569999992847443		0.129999995231628	0.180000007152557	0.100000001490116
chr12	40678088	40678088	1	*	0.150000005960464	0.0799999982118607		0.159999996423721	0.649999976158142	0.230000004172325		0.949999988079071			0.0900000035762787	0.200000002980232
chr12	40678341	40678341	1	*	0.100000001490116		0.0900000035762787	0.239999994635582	0.159999996423721		0.180000007152557	0.949999988079071		0.129999995231628		
chr12	40679254	40679254	1	*	0.25	0.25	0.140000000596046	0.639999985694885	0.159999996423721	0.119999997317791			0.370000004768372	0.129999995231628		0.200000002980232
chr12	40679269	40679269	1	*	0.150000005960464	0.28999999165535	0.140000000596046	0.639999985694885	0.159999996423721	0.119999997317791			0.370000004768372	0.129999995231628		0.200000002980232
chr12	40679871	40679871	1	*	0.100000001490116		0.319999992847443	0.239999994635582	0.159999996423721	0.469999998807907	0.180000007152557	0.379999995231628	0.620000004768372	0.270000010728836	0.180000007152557	0.200000002980232
chr12	40680814	40680814	1	*	0.349999994039536	0.209999993443489	0.419999986886978	0.159999996423721	0.649999976158142	0.819999992847443	1.26999998092651	1.13999998569489	1.24000000953674			0.5
chr12	40680917	40680917	1	*	0.610000014305115	0.25	0.509999990463257	0.159999996423721		0.469999998807907	0.360000014305115	0.189999997615814	1.37000000476837		0.280000001192093	0.300000011920929
chr12	40680941	40680941	1	*	0.709999978542328	0.25	0.509999990463257	0.159999996423721		0.5799999833107	0.360000014305115	0.189999997615814	0.620000004768372		0.280000001192093	0.200000002980232
chr12	40681057	40681057	1	*	0.25	0.0799999982118607	0.46000000834465	0.239999994635582	0.819999992847443	0.230000004172325		0.759999990463257		0.129999995231628	0.649999976158142	0.300000011920929
chr12	40681486	40681486	1	*	0.400000005960465	0.25	0.140000000596046	0.239999994635582		0.119999997317791	0.360000014305115		0.620000004768372			0.709999978542328
chr12	40682197	40682197	1	*	0.25	0.28999999165535	0.180000007152557	0.159999996423721	0.490000009536743	0.469999998807907	0.910000026226044		0.75	0.129999995231628	0.370000004768372	0.100000001490116
chr12	40682590	40682590	1	*	0.759999990463257	0.490000009536743	0.0900000035762787	0.239999994635582		0.819999992847443	0.360000014305115		0.25			0.600000023841858
chr12	40682722	40682722	1	*	0.150000005960464	0.409999996423721			0.159999996423721	0.119999997317791	0.180000007152557		0.25	0.129999995231628	0.180000007152557	0.810000002384186
chr12	40683136	40683136	1	*	0.25	0.490000009536743	0.0900000035762787	0.239999994635582	0.490000009536743	0.699999988079071	0.550000011920929	1.13999998569489	0.370000004768372	0.129999995231628	0.180000007152557	
chr12	40684454	40684454	1	*	0.400000005960465	0.119999997317791	0.0900000035762787		0.490000009536743	0.349999994039536	0.360000014305115	0.569999992847443	1.12000000476837	0.129999995231628		0.400000005960465
chr12	40684622	40684622	1	*	0.150000005960464	0.0799999982118607	0.230000004172325	0.0799999982118607		0.119999997317791			0.870000004768372		0.0900000035762787	
chr12	40685160	40685160	1	*	0.100000001490116				0.159999996423721							0.100000001490116
chr12	40685285	40685285	1	*	0.400000005960465	0.0799999982118607	0.140000000596046		0.159999996423721		0.360000014305115		0.25			0.100000001490116
chr12	40685827	40685827	1	*	0.300000011920929	0.409999996423721	0.419999986886978	0.239999994635582	0.159999996423721	0.469999998807907	0.550000011920929	0.569999992847443	0.119999997317791		0.0900000035762787	0.300000011920929
chr12	40685846	40685846	1	*	0.400000005960465	0.449999988079071	0.46000000834465	0.239999994635582	0.980000019073486	0.469999998807907	0.550000011920929	0.569999992847443	0.25		0.550000011920929	0.5
chr12	40686038	40686038	1	*	0.560000002384186	0.209999993443489	0.319999992847443	0.879999995231628	0.330000013113022		0.360000014305115		1		0.180000007152557	0.709999978542328
chr12	40686245	40686245	1	*	0.349999994039536			0.560000002384186	0.490000009536743	0.119999997317791			0.870000004768372	0.270000010728836	0.0900000035762787	0.300000011920929
chr12	40686731	40686731	1	*	0.200000002980232		0.0900000035762787	0.0799999982118607			0.360000014305115		0.5		0.0900000035762787	
chr12	40686845	40686845	1	*	0.200000002980232	0.119999997317791	0.180000007152557					0.379999995231628	1	0.270000010728836	0.280000001192093	0.100000001490116
chr12	40687035	40687035	1	*	0.560000002384186	0.159999996423721		0.159999996423721	0.490000009536743	1.27999997138977	0.550000011920929	0.569999992847443	0.25	0.270000010728836	0.180000007152557	0.400000005960465
chr12	40687654	40687654	1	*	0.100000001490116	0.119999997317791			0.159999996423721	0.930000007152557	0.910000026226044	1.33000004291534			0.0900000035762787	0.100000001490116
chr12	40688081	40688081	1	*	0.150000005960464	0.490000009536743	0.46000000834465	0.0799999982118607	0.159999996423721		0.180000007152557	0.189999997615814	0.370000004768372	0.400000005960465	0.0900000035762787	0.100000001490116
chr12	40688286	40688286	1	*	0.100000001490116	0.25	0.140000000596046	0.239999994635582		0.230000004172325	0.180000007152557	0.189999997615814			0.180000007152557	0.100000001490116
chr12	40688497	40688497	1	*	0.810000002384186	0.28999999165535	0.0900000035762787	0.0799999982118607	0.649999976158142	0.469999998807907		0.189999997615814	0.5		0.280000001192093	
chr12	40688921	40688921	1	*	0.0500000007450581	0.0799999982118607	0.0900000035762787		0.490000009536743	0.119999997317791			0.119999997317791			0.200000002980232
chr12	40689588	40689588	1	*	0.200000002980232		0.230000004172325	0.159999996423721	0.159999996423721	0.349999994039536	0.730000019073486	0.379999995231628	0.620000004768372	0.129999995231628	0.180000007152557	0.5
chr12	40689889	40689889	1	*	0.200000002980232		0.319999992847443	0.400000005960465		0.349999994039536	0.180000007152557	0.189999997615814			0.0900000035762787	0.100000001490116
chr12	40689982	40689982	1	*	0.150000005960464		0.0900000035762787	0.319999992847443			0.550000011920929	0.379999995231628	0.119999997317791			0.100000001490116
chr12	40690061	40690061	1	*	0.400000005960465	0.0799999982118607		0.159999996423721	0.980000019073486	0.699999988079071	0.730000019073486		0.119999997317791		0.0900000035762787	
chr12	40690517	40690517	1	*	0.200000002980232	0.119999997317791	0.180000007152557	0.0799999982118607		0.119999997317791						0.200000002980232
chr12	40690706	40690706	1	*	0.560000002384186		0.280000001192093			0.230000004172325	0.550000011920929	0.569999992847443	0.620000004768372	0.129999995231628	0.180000007152557	0.300000011920929
chr12	40690944	40690944	1	*	0.25	0.330000013113022	0.140000000596046	0.159999996423721	0.490000009536743	0.349999994039536	0.180000007152557	0.189999997615814	0.5	0.270000010728836	0.0900000035762787	0.600000023841858
chr12	40691911	40691911	1	*	0.300000011920929	0.159999996423721	0.180000007152557	0.239999994635582	0.159999996423721	0.230000004172325	0.180000007152557		0.25		0.280000001192093	0.100000001490116
chr12	40693225	40693225	1	*	0.100000001490116		0.509999990463257	0.159999996423721				0.569999992847443	1.24000000953674	0.529999971389771	0.46000000834465	0.5
chr12	40693801	40693801	1	*	0.300000011920929	0.119999997317791		0.639999985694885	0.649999976158142	0.5799999833107			0.25			0.200000002980232
chr12	40693806	40693806	1	*	0.300000011920929	0.159999996423721		0.639999985694885	0.649999976158142	0.5799999833107		0.189999997615814	0.25			0.200000002980232
chr12	40693824	40693824	1	*	0.349999994039536	0.159999996423721		0.72000002861023	1.13999998569489	0.699999988079071		0.379999995231628	0.25			0.200000002980232
chr12	40694018	40694018	1	*	0.200000002980232		0.140000000596046	0.400000005960465		0.230000004172325	0.360000014305115	1.33000004291534	1		0.180000007152557	0.300000011920929
chr12	40694399	40694399	1	*	0.200000002980232	0.0799999982118607	0.230000004172325	0.239999994635582	1.13999998569489	0.230000004172325	0.180000007152557				0.740000009536743	0.400000005960465
chr12	40695095	40695095	1	*	0.349999994039536	0.159999996423721		0.0799999982118607					0.119999997317791	0.400000005960465		0.300000011920929
chr12	40695776	40695776	1	*	0.25	0.0799999982118607	0.140000000596046	0.0799999982118607					0.119999997317791		0.46000000834465	0.300000011920929
chr12	40695791	40695791	1	*	0.150000005960464	0.0799999982118607	0.140000000596046	0.0799999982118607					0.119999997317791		0.649999976158142	0.300000011920929
chr12	40695851	40695851	1	*	0.200000002980232			0.159999996423721					0.370000004768372		0.280000001192093	0.5
chr12	40697434	40697434	1	*	0.610000014305115	0.159999996423721	0.280000001192093	0.400000005960465	0.159999996423721	0.349999994039536	1.26999998092651		0.620000004768372	0.400000005960465		0.200000002980232
chr12	40697477	40697477	1	*	0.400000005960465	0.0799999982118607	0.280000001192093	0.159999996423721	0.819999992847443	0.699999988079071		0.569999992847443	0.25	0.129999995231628		0.100000001490116
chr12	40698193	40698193	1	*	0.349999994039536	0.209999993443489	0.230000004172325	0.159999996423721	0.490000009536743			0.189999997615814	0.870000004768372			0.600000023841858
chr12	40698422	40698422	1	*	0.0500000007450581	0.159999996423721	0.370000004768372		1.47000002861023	1.04999995231628	0.180000007152557	0.189999997615814	0.119999997317791		0.0900000035762787	
chr12	40698490	40698490	1	*	0.0500000007450581	0.409999996423721	0.370000004768372	0.0799999982118607	0.159999996423721				0.119999997317791		0.280000001192093	0.200000002980232
chr12	40698686	40698686	1	*	0.150000005960464		0.180000007152557	0.0799999982118607	0.330000013113022	0.469999998807907			0.25	0.129999995231628	0.280000001192093	0.200000002980232
chr12	40700584	40700584	1	*	0.150000005960464	0.28999999165535		0.239999994635582	0.490000009536743	0.349999994039536			0.370000004768372	0.129999995231628	0.0900000035762787	0.100000001490116
chr12	40700956	40700956	1	*	0.100000001490116	0.0799999982118607	0.0900000035762787	0.0799999982118607		0.469999998807907	0.180000007152557		0.25		0.0900000035762787	0.300000011920929
chr12	40701271	40701271	1	*	0.0500000007450581	0.0799999982118607	0.280000001192093	0.400000005960465			0.360000014305115					0.300000011920929
chr12	40701388	40701388	1	*	0.150000005960464		0.140000000596046		0.490000009536743		1.45000004768372	0.949999988079071			0.280000001192093	0.100000001490116
chr12	40701831	40701831	1	*	0.150000005960464		0.280000001192093	0.479999989271164	0.330000013113022		0.180000007152557		0.370000004768372		0.0900000035762787	
chr12	40701959	40701959	1	*	0.150000005960464		0.0900000035762787	0.400000005960465		0.119999997317791	1.0900000333786	0.189999997615814		0.529999971389771	0.0900000035762787	0.200000002980232
chr12	40702164	40702164	1	*	0.100000001490116	0.209999993443489	0.280000001192093	0.0799999982118607	0.330000013113022	0.230000004172325	0.910000026226044	0.189999997615814		0.129999995231628	0.0900000035762787	
chr12	40702771	40702771	1	*	0.200000002980232	0.119999997317791	0.550000011920929	0.400000005960465		0.119999997317791	0.550000011920929		0.370000004768372		0.46000000834465	
chr12	40702846	40702846	1	*	0.100000001490116	0.119999997317791	0.509999990463257	0.239999994635582		0.119999997317791	0.550000011920929		0.75	0.400000005960465	0.180000007152557	
chr12	40702911	40702911	1	*	0.100000001490116		0.790000021457672	0.239999994635582	0.159999996423721	0.5799999833107	0.550000011920929	0.759999990463257	1	0.400000005960465	0.180000007152557	0.300000011920929
chr12	40702987	40702987	1	*	0.300000011920929	0.25	0.920000016689301	0.400000005960465	1.47000002861023	0.230000004172325	1.45000004768372	0.949999988079071	0.620000004768372	0.400000005960465	0.180000007152557	0.400000005960465
chr12	40703152	40703152	1	*	0.200000002980232	0.0799999982118607	0.649999976158142	0.239999994635582	0.159999996423721	0.5799999833107				0.129999995231628	0.180000007152557	1.11000001430511
chr12	40703865	40703865	1	*	0.400000005960465	0.159999996423721	1.89999997615814	0.319999992847443			0.180000007152557	0.379999995231628			0.8299999833107	
chr12	40703878	40703878	1	*	0.400000005960465	0.159999996423721	1.79999995231628	0.319999992847443			0.180000007152557	0.949999988079071			0.8299999833107	
chr12	40704557	40704557	1	*	0.300000011920929	0.159999996423721	3.89000010490418	0.639999985694885			0.550000011920929	0.189999997615814			2.67000007629395	0.600000023841858
chr12	40705700	40705700	1	*	0.400000005960465	0.159999996423721	1.75999999046326		0.159999996423721	0.349999994039536			0.370000004768372	0.129999995231628	2.95000004768372	0.5
chr12	40705835	40705835	1	*	0.300000011920929	0.209999993443489	1.62000000476837	0.400000005960465	0.980000019073486	1.16999995708466	0.360000014305115	1.33000004291534	0.25	0.129999995231628	1.75	0.200000002980232
chr12	40706375	40706375	1	*	0.910000026226044	1.26999998092651	3.04999995231628	1.03999996185303	1.30999994277954	0.349999994039536	1.0900000333786	0.569999992847443	0.370000004768372	0.930000007152557	2.95000004768372	0.200000002980232
chr12	40706531	40706531	1	*	0.810000002384186	1.19000005722046	2.96000003814697	0.560000002384186	1.47000002861023	1.04999995231628	1.82000005245209	1.33000004291534		0.270000010728836	2.67000007629395	0.5
chr12	40706597	40706597	1	*	0.660000026226044	1.26999998092651	2.07999992370605	0.639999985694885	0.159999996423721	0.699999988079071	0.360000014305115		0.119999997317791	0.129999995231628	1.8400000333786	0.200000002980232
chr12	40706604	40706604	1	*	0.509999990463257	1.35000002384186	2.30999994277954	0.560000002384186	0.159999996423721	0.5799999833107	0.180000007152557		0.119999997317791	0.529999971389771	1.94000005722046	0.200000002980232
chr12	40707113	40707113	1	*	0.100000001490116	0.409999996423721	0.649999976158142		0.490000009536743	0.469999998807907	1.0900000333786				1.28999996185303	0.200000002980232
chr12	40707201	40707201	1	*	0.200000002980232	0.529999971389771	1.75999999046326	0.0799999982118607	1.63999998569489	0.819999992847443	0.910000026226044		0.370000004768372	0.129999995231628	2.49000000953674	1.50999999046326
chr12	40707278	40707278	1	*	0.509999990463257	0.660000026226044	2.30999994277954	0.319999992847443	0.649999976158142	0.699999988079071	1.0900000333786	0.379999995231628	0.370000004768372	0.400000005960465	1.57000005245209	1.30999994277954
chr12	40707396	40707396	1	*	0.509999990463257	0.159999996423721	1.75999999046326	0.319999992847443	0.330000013113022	0.5799999833107	1.26999998092651	0.379999995231628	0.119999997317791	0.129999995231628	1.20000004768372	0.300000011920929
chr12	40707410	40707410	1	*	0.400000005960465	0.119999997317791	1.57000005245209	0.319999992847443	0.490000009536743	0.5799999833107	0.910000026226044	0.379999995231628	0.119999997317791	0.529999971389771	1.28999996185303	0.300000011920929
chr12	40707861	40707861	1	*	1.47000002861023	0.569999992847443	1.62000000476837	0.239999994635582	1.30999994277954	0.119999997317791	0.360000014305115		5.1100001335144	1.87000000476837	1.94000005722046	0.600000023841858
