CHR	POS	SNP	P	Effect	StdErr	leadSNP
12	40179927	rs138858937	0.858633768110227	-0.0101678835342819	0.0570219635608554	FALSE
12	40180397	rs185316735	0.0829833819254427	-0.159694973376016	0.0917112698622213	FALSE
12	40180398	rs6581336	0.238004877528455	0.0413917942397888	0.0349861185204736	FALSE
12	40180409	rs7135047	0.153121260821072	0.0524855078217258	0.0366167952800447	FALSE
12	40180662	rs74820408	0.89689251268008	-0.00501392552551736	0.0386482085677659	FALSE
12	40180822	rs183311886	0.0831656458963102	-0.159478300068978	0.0916414126770566	FALSE
12	40180892	rs187576141	0.698636505773076	0.0261123074846683	0.0673604772671823	FALSE
12	40180963	rs114743431	0.167568498587586	-0.0603019994334166	0.0435560648332388	FALSE
12	40181496	rs73102575	0.157042448369698	0.0856617121646213	0.0603352091038439	FALSE
12	40181778	rs9645805	0.279940688748534	0.0421684342514306	0.0389357373310728	FALSE
12	40182606	rs4427625	0.279698629659689	0.042190001580186	0.0389359967916583	FALSE
12	40182760	rs147809016	0.205588930264405	-0.294229198024843	0.231784140070329	FALSE
12	40183061	rs184539676	0.0816945905611155	-0.159028643476156	0.0909428410550573	FALSE
12	40183682	rs4639999	0.271583177364397	0.0390870652957105	0.0354662079219432	FALSE
12	40183723	rs73272566	0.468783377711087	-0.0485168614093763	0.06685773433538	FALSE
12	40184111	rs182106858	0.707847649190953	0.0196148065493522	0.0522758531778145	FALSE
12	40184829	rs367677157	0.754952372565472	0.0106927673740407	0.0342177478096998	FALSE
12	40185918	rs371251692	0.851596230207149	-0.0089008858611639	0.0475234546995529	FALSE
12	40186006	rs6581340	0.280385849788988	0.0421684469840222	0.0389718978255376	FALSE
12	40186316	rs78858037	0.623242198382564	0.028362418581501	0.0576554085471765	FALSE
12	40186438	rs35154314	0.623061237350548	0.0325817748980663	0.066198056525222	FALSE
12	40186495	rs116758456	0.237804813988186	-0.0899835913643716	0.0760254705970346	FALSE
12	40186600	rs4399379	0.28018906761531	0.0421905395107206	0.0389763243936138	FALSE
12	40187519	rs141827640	0.737353009329695	0.0224967823437046	0.0670005522784428	FALSE
12	40187827	rs4768181	0.271525356168302	0.0391740594352001	0.0355408443008416	FALSE
12	40187894	rs4768182	0.450938853861016	0.0196846236975539	0.0260671999421771	FALSE
12	40188095	rs74086706	0.0149291736536291	0.127281250243484	0.0518941563703443	FALSE
12	40188401	rs113006902	0.437528921396204	0.0435521612915105	0.0559983978959385	FALSE
12	40188538	rs147406254	0.725802315775662	0.0256515892967572	0.0730508534822297	FALSE
12	40188870	rs4548690	0.0613386307014311	-0.0425935011151235	0.022652194251954	FALSE
12	40189459	rs184765275	0.0829376003023397	-0.157750701112866	0.0905811280235451	FALSE
12	40190055	rs76659626	0.0763933480439559	0.110338294184481	0.061984747664838	FALSE
12	40190150	rs112642813	0.469146315395151	-0.0484690289462735	0.0668464371186051	FALSE
12	40190306	rs7959350	0.0996843816775246	-0.0381471228127054	0.0230759499941804	FALSE
12	40191095	rs73272583	0.485523028395167	-0.0422918213787938	0.0605392181912439	FALSE
12	40191383	rs73272586	0.469779864456345	-0.0483994697026994	0.0668458655958864	FALSE
12	40191605	rs75429034	0.313022689085216	-0.0384025419299291	0.037979562248526	FALSE
12	40191778	rs10784065	0.487954754135595	0.0169631258158488	0.0244181464384484	FALSE
12	40191816	rs73272589	0.469779864456345	-0.0483994697026994	0.0668458655958864	FALSE
12	40191919	rs11173631	0.00327139852740264	0.102424784224799	0.0344581755404713	FALSE
12	40192356	rs73272590	0.469710805739901	-0.0484026133094398	0.0668398021938202	FALSE
12	40192820	rs4238078	0.278137189986132	0.0394160080905043	0.0362576894534167	FALSE
12	40192898	rs112730813	0.710844857559009	0.0390945882487641	0.105323896405346	FALSE
12	40192971	rs368048198	0.739063035565948	0.0221370000058287	0.0663777178944401	FALSE
12	40193435	rs12300180	0.106676783478892	0.0704387544466831	0.0434884840166627	FALSE
12	40194353	rs372878920	0.87038049265949	-0.00931073185480148	0.0569955260729757	FALSE
12	40194495	rs200414062	0.698201285071834	0.0181365632098704	0.0467149203443198	FALSE
12	40195422	rs7966456	0.818110652839731	0.00517375471439189	0.0224710029298198	FALSE
12	40195945	rs115825606	0.960001429506955	-0.00326862067374157	0.0651029532783421	FALSE
12	40196448	rs143920728	0.204205181416507	-0.295145820609235	0.231794394393836	FALSE
12	40196602	rs78612837	0.47989994399319	0.0554331159573988	0.0783366904634343	FALSE
12	40196809	rs4254134	0.272090261926144	-0.0290830483138614	0.0264169229442424	FALSE
12	40197147	rs73092111	0.602245416409261	0.0138549076418992	0.0265469677025364	FALSE
12	40197185	rs73092112	0.157487036901756	0.0855710015097411	0.0603361939057351	FALSE
12	40197404	rs140992578	0.542478545983225	-0.0513059828478467	0.0841100994252797	FALSE
12	40197691	rs77969261	0.0258996024713652	-0.201320906123226	0.0897803745310752	FALSE
12	40198084	rs6581351	0.15425957911635	-0.0338341190587616	0.0236702446742637	FALSE
12	40198732	rs76795855	0.607424730251378	-0.0208348081038215	0.0404979510066847	FALSE
12	40198733	rs78228029	0.608093535440633	-0.0207950873965713	0.0404961618259221	FALSE
12	40198768	rs184832641	0.0591238624241746	-0.172030860476936	0.0906973124633799	FALSE
12	40198933	rs10877474	0.449073736886926	-0.0208977263467257	0.0275598220344879	FALSE
12	40199004	rs143672057	0.0589412406944093	-0.172099277185955	0.0906675233123772	FALSE
12	40199137	rs73092119	0.83808248415316	0.00578921564247423	0.0282979986437644	FALSE
12	40199165	rs111942554	0.131894092108013	0.15835927992393	0.104728281842808	FALSE
12	40199628	rs181933651	0.195174820026992	-0.301117134437252	0.231764574279975	FALSE
12	40200204	rs4393383	0.621202813822083	-0.0131044707636413	0.0264832438226385	FALSE
12	40200921	rs141211691	0.9573448794301	0.00289194759805864	0.0540100670958716	FALSE
12	40200928	rs189245855	0.958651498587033	0.00280240829083652	0.0539932770120311	FALSE
12	40200943	rs114188600	0.94881539231053	0.00332716420875935	0.0517724303809979	FALSE
12	40201188	rs111616860	0.131882429380003	0.15843046848488	0.104772182843558	FALSE
12	40202034	rs11173668	0.742043683662753	0.0157193987020872	0.0476998020268167	FALSE
12	40202199	rs116518875	0.645850257297203	-0.0352344404564088	0.0765723791326186	FALSE
12	40202544	rs76594613	0.983072627589591	0.00108982928327363	0.0513097607639654	FALSE
12	40202563	rs11173669	0.715927940859177	-0.025291440605028	0.0694135972565835	FALSE
12	40202757	rs74752119	0.982245446029362	0.00114315575538944	0.0513125292851099	FALSE
12	40202795	rs11173671	0.739616844156227	0.0157871391233525	0.04744219312393	FALSE
12	40203049	rs4491316	0.635089173586799	-0.0125385718977173	0.0263850908700873	FALSE
12	40203073	rs113489413	0.0686631353948139	-0.166675501065441	0.091115159916349	FALSE
12	40203534	rs4545632	0.389369756580271	-0.022850117554772	0.0264957464329324	FALSE
12	40203670	rs369947522	0.766298096024313	0.01920635036878	0.0645427695257779	FALSE
12	40203713	rs192030406	0.186219252544893	-0.307170416800351	0.231679729468909	FALSE
12	40204253	rs4372520	0.826930215811797	-0.00615804875509099	0.0281328543541601	FALSE
12	40204503	rs78391516	0.975689785221249	0.00156558349048487	0.0513196453372952	FALSE
12	40204688	rs112996524	0.183741191709727	0.155770300401903	0.116824552843909	FALSE
12	40205845	rs113967442	0.972579035220137	0.00176612182300555	0.0513234340893949	FALSE
12	40205999	rs6581357	0.372281497385443	-0.0235427536035945	0.0263351083049923	FALSE
12	40206567	rs139911832	0.158757033307643	-0.106107580128256	0.0750463545844761	FALSE
12	40206776	rs7135877	0.627498573942683	-0.0128699907102935	0.0264864397557445	FALSE
12	40207541	rs73092132	0.0739024169627758	0.111345344637772	0.0620144587003384	FALSE
12	40207624	rs73092133	0.854529774127452	-0.00651754465654439	0.0355083175452772	FALSE
12	40208037	rs10784079	0.924828624629989	0.00281000880079905	0.0297488920713629	FALSE
12	40208363	rs7294916	0.92420824343135	0.00283329278342515	0.0297491338183641	FALSE
12	40208430	rs7295029	0.36490325384637	-0.0250463964310036	0.0275879584860087	FALSE
12	40208675	rs7295344	0.377275055818416	-0.0244738268479328	0.027664847134195	FALSE
12	40208678	rs76458527	0.943608105908719	0.00235981817558891	0.0333243193935199	FALSE
12	40208726	rs115311893	0.0970665623646577	-0.125325872523796	0.0752210596347495	FALSE
12	40209218	rs79677405	0.0503213058588556	0.114723590370036	0.0583050579458872	FALSE
12	40209251	rs74086717	0.21775257723344	-0.0854258399773646	0.0691180951298773	FALSE
12	40209404	rs10747886	0.75819243596862	0.0092039679487973	0.0298611851550392	FALSE
12	40209522	rs138538065	0.824550475809347	-0.0113610687726129	0.0511872163879945	FALSE
12	40210273	rs12813110	0.35726233952713	-0.0224821020158465	0.0243718248738277	FALSE
12	40211615	rs111705314	0.736256473879384	-0.0177555643131692	0.0526517632934191	FALSE
12	40212048	rs11173704	0.775686741878557	-0.0200740465113208	0.0703655150298228	FALSE
12	40212129	rs63289462	0.965733741103001	0.00125558558004221	0.0291950378546482	FALSE
12	40212409	rs75152389	0.836541927622867	0.00892706469661814	0.0432188754763974	FALSE
12	40212491	rs4638371	0.950799485715031	0.00214614514965775	0.0347436937377667	FALSE
12	40212776	rs4318032	0.943991140891138	0.00205299868283591	0.0291901491005017	FALSE
12	40213388	rs4604958	0.952165410565203	0.0020860654291851	0.0347366244770028	FALSE
12	40214384	rs77919833	0.206274403005449	-0.0548111481843206	0.0432439738167651	FALSE
12	40215476	rs113911881	0.743591061543922	-0.0172375186590857	0.0526338175529865	FALSE
12	40215619	rs111335267	0.743835294289255	-0.0172201565323819	0.0526327729525035	FALSE
12	40215687	rs112825860	0.744231995085205	-0.017192903827123	0.0526339626465792	FALSE
12	40215760	rs149433923	0.155037607676059	-0.103408939697181	0.0724817884298425	FALSE
12	40216468	rs186529884	0.714328258458095	0.0239285379738089	0.0652884578219262	FALSE
12	40216581	rs111543912	0.927499531030519	0.0049979895269992	0.054867539625125	FALSE
12	40216921	rs147528621	0.0930882794821583	-0.125787338992298	0.0745896548971296	FALSE
12	40217066	rs147282537	0.994852092894101	0.000865079159728937	0.133932500833245	FALSE
12	40218421	rs7304797	0.853497984054904	0.00668560938814574	0.0361645016117729	FALSE
12	40218871	rs78219645	0.83740562275832	0.00881897337258816	0.0429256250660151	FALSE
12	40219347	rs10784118	0.935629520420386	0.00228588974268673	0.0282720533027978	FALSE
12	40220140	rs7958983	0.835497012660525	0.00750548831935761	0.0361024097262907	FALSE
12	40220298	rs66542821	0.580508261736024	0.019457899423664	0.0351584553811619	FALSE
12	40220350	rs4357761	0.573519191464822	-0.0156770809471842	0.0278115345840669	FALSE
12	40220403	rs115939358	0.918924397766749	0.00559043047884002	0.0548611056343965	FALSE
12	40220486	rs73274632	0.558031535989273	0.016710914844955	0.028486217506881	FALSE
12	40221007	rs7963645	0.885191665875604	0.00415544106861569	0.0287468749479412	FALSE
12	40221482	rs11173764	0.133084046045375	0.094263104827156	0.0625322060204109	FALSE
12	40221964	rs138533076	0.152870605286731	0.130718705927626	0.0911407148985505	FALSE
12	40223268	rs148515718	0.404572509591915	-0.0357468823415711	0.0428088776981088	FALSE
12	40223587	rs4768189	0.931610119257477	0.00241736978955049	0.0281370629850673	FALSE
12	40224303	rs7962260	0.748347162795322	0.0116297590399625	0.0362063398293037	FALSE
12	40225054	rs74086726	0.429011856171775	-0.0343815429609175	0.0433948368896813	FALSE
12	40225094	rs80071194	0.156311105819049	0.091044585212371	0.0640130487048029	FALSE
12	40225614	rs73274638	0.475594652380164	-0.0477104628677012	0.0667663929290491	FALSE
12	40226118	rs73092158	0.0697599002555175	0.113036170757181	0.0620384429908324	FALSE
12	40226199	rs59472598	0.264741264707452	-0.0473091256147299	0.0423156473312045	FALSE
12	40226218	rs4638370	0.997625760582178	-9.54969991471072e-05	0.0320574099882621	FALSE
12	40226610	rs57895284	0.418826136600482	-0.0351023335612995	0.0433400745253265	FALSE
12	40226614	rs6581365	0.945593147364911	0.00155841075912846	0.0228114556575429	FALSE
12	40227020	rs7980988	0.566678125761764	0.016292216177354	0.0283942328922702	FALSE
12	40227174	rs73101286	0.0480428653664956	0.115971971409534	0.0583452202467665	FALSE
12	40227688	rs7358574	0.985635797005198	-0.000573034757167334	0.0317935979251001	FALSE
12	40227747	rs73101291	0.342094919004892	0.0293862317020973	0.0308672379894057	FALSE
12	40227806	rs78763409	0.844972803926381	0.00843456971837106	0.0430863986215624	FALSE
12	40228211	rs115615732	0.699357789724398	0.0452703363294557	0.117076066758519	FALSE
12	40228884	rs142814239	0.699357789724398	0.0452703363294557	0.117076066758519	FALSE
12	40228968	rs4350423	0.524456961601099	0.0167640605292067	0.0262977138814143	FALSE
12	40229022	rs7963790	0.053559745240726	-0.0534641572475864	0.0275526583720455	FALSE
12	40229210	rs146061657	0.69911648361288	0.0453198014785491	0.117105144753567	FALSE
12	40229312	rs73101298	0.312020368953219	0.0311365227478529	0.0307297122091113	FALSE
12	40229491	rs80150554	0.69944378178547	0.0452793211008143	0.117134533603175	FALSE
12	40230106	rs144588559	0.69944378178547	0.0452793211008143	0.117134533603175	FALSE
12	40230983	rs11173822	0.88344655298978	0.0049946039964789	0.0340311113489906	FALSE
12	40231956	rs9668172	0.845120556214974	0.00638287234358246	0.0326371991627007	FALSE
12	40232037	rs189676327	0.145074264436816	0.0934984254381624	0.0639454015144139	FALSE
12	40232806	rs76175379	0.0865878930216537	-0.126228245758868	0.0733413046662827	FALSE
12	40232810	rs74086732	0.38299978374984	-0.0376921430937611	0.0431225612270877	FALSE
12	40232990	rs192269063	0.699202402694513	0.0453288172060415	0.117163625598176	FALSE
12	40233146	rs4473001	0.79846567568137	-0.00592844849047989	0.0231913631131732	FALSE
12	40233447	rs76400176	0.873229474725123	0.00685136900147522	0.0428914917236491	FALSE
12	40233537	rs143762011	0.699202402694513	0.0453288172060415	0.117163625598176	FALSE
12	40234005	rs138826164	0.699202402694513	0.0453288172060415	0.117163625598176	FALSE
12	40234303	rs150808420	0.699202402694513	0.0453288172060415	0.117163625598176	FALSE
12	40234315	rs78675867	0.763468155201241	-0.0152798092443907	0.0507146669670704	FALSE
12	40234405	rs139196653	0.699441265631617	0.0452911341651529	0.117164061787026	FALSE
12	40234408	rs149523548	0.921279448407971	-0.009938839934012	0.10046166178213	FALSE
12	40234585	rs74451716	0.699202402694513	0.0453288172060415	0.117163625598176	FALSE
12	40235082	rs76476941	0.699427856618227	0.0452932686883505	0.117164087055476	FALSE
12	40235645	rs4388962	0.34972389496929	-0.0208050396220008	0.0222026789278043	FALSE
12	40235679	rs67574032	0.370321331635951	0.0252895282377468	0.0281731719855466	FALSE
12	40236092	rs4293188	0.65874477147167	-0.0102693263800277	0.023221889510629	FALSE
12	40236117	rs79376134	0.485492342481151	0.0477161739714427	0.0682991750273066	FALSE
12	40236374	rs11173862	0.145520324830591	0.0933767251304053	0.0639333311732007	FALSE
12	40236546	rs145361884	0.703994825561616	0.0447041590697458	0.117515552184403	FALSE
12	40236814	rs116073249	0.702891201961209	0.0449460406441782	0.117690585969755	FALSE
12	40236840	rs74086737	0.214612604345809	-0.0520992695950387	0.0418653792474328	FALSE
12	40237011	rs74086739	0.130609825772083	-0.108799211469049	0.071712090448284	FALSE
12	40237086	rs114163280	0.701613275091748	0.0452725443605828	0.118012242594173	FALSE
12	40237187	rs74086740	0.136736669961681	-0.105261899822017	0.070488634466642	FALSE
12	40237405	rs73274650	0.640599237368981	-0.0292558807921384	0.0625813997890242	FALSE
12	40237425	rs4370998	0.449626257094025	-0.0171165977403227	0.0226008474755971	FALSE
12	40237622	rs116131081	0.700052363023335	0.0456337402273864	0.11830324447275	FALSE
12	40237933	rs150581153	0.698395476655828	0.0459662958090904	0.118477038206964	FALSE
12	40238326	rs78477226	0.667378785285513	-0.0247362085783213	0.0574850233211151	FALSE
12	40238469	rs114258533	0.667613086643602	-0.0247166450214192	0.057482652156028	FALSE
12	40238581	rs75614081	0.695422902827873	0.0466600928897869	0.119030243527887	FALSE
12	40239343	rs148603538	0.694539671389716	0.0468711746150331	0.119204614341362	FALSE
12	40240280	rs75128675	0.337971115518978	-0.0411018424399199	0.0428054476118005	FALSE
12	40240502	rs79853359	0.338035631092886	-0.0410982543967509	0.0428074389463837	FALSE
12	40241416	rs73103008	0.169388956260638	0.0448333179049	0.0325224136025033	FALSE
12	40241701	rs12825170	0.673902148045125	0.021930570515519	0.0520493074673905	FALSE
12	40241977	rs4382970	0.4834417354867	-0.0156378344966478	0.022278492108167	FALSE
12	40242517	rs114855916	0.152620378710706	-0.0630400842514909	0.0439263910427005	FALSE
12	40242855	rs4310675	0.401183627050153	0.0242691543021798	0.0288547069841857	FALSE
12	40242911	rs113294610	0.0915024367644846	0.0547664035311752	0.0323167594888624	FALSE
12	40243155	rs115199852	0.682293926460793	-0.0315386151296451	0.076949842310911	FALSE
12	40244001	rs4539398	0.985466415485037	0.000625165866007018	0.0342816884472155	FALSE
12	40244120	rs55913200	0.230930704644429	-0.0494825736420544	0.0411952360678268	FALSE
12	40244671	rs7135701	0.878871892575201	0.00359726888948334	0.0235777429954173	FALSE
12	40244965	rs151058855	0.892533250260215	0.00582041316224999	0.0430343599805697	FALSE
12	40244991	rs73274653	0.431656735791316	-0.0343417757886791	0.0435943478336179	FALSE
12	40245694	rs12296456	0.0057393147578476	0.0976435186101658	0.0350141587554596	FALSE
12	40245816	rs73274657	0.497679103974409	-0.0454115652149235	0.0668571118545366	FALSE
12	40245837	rs10784208	0.853065101270911	0.00436552350743767	0.0235440761662467	FALSE
12	40246281	rs114813726	0.883209768718797	0.00635934025113453	0.0432413596230973	FALSE
12	40246622	rs74086790	0.233434677116474	-0.0492148527965094	0.0411933558648326	FALSE
12	40247990	rs6581378	0.903192474018407	0.00441062983489485	0.0362225102954316	FALSE
12	40248061	rs11173920	0.111363416362649	0.0964693466688691	0.0603578616216753	FALSE
12	40248135	rs114872341	0.650288530421945	-0.0261665602178357	0.0576405130963913	FALSE
12	40248573	rs73103024	0.16646566914599	0.0481012764383442	0.034652948191442	FALSE
12	40248742	rs79126636	0.761677274738751	0.0127114969043461	0.0418633834500469	FALSE
12	40248857	rs115770260	0.123514707544094	-0.0838176408178584	0.0542191895779877	FALSE
12	40248891	rs74086793	0.235476283201233	-0.048997671029181	0.0411914744168833	FALSE
12	40249426	rs4296099	0.459114703197727	0.0342251030008793	0.0461525959827808	FALSE
12	40249714	rs76663699	0.648444468928691	-0.0263226546509634	0.057658274892162	FALSE
12	40250173	rs60002366	0.89921131461539	0.00315100172026183	0.024850386001232	FALSE
12	40250194	rs145291049	0.0809919106015331	-0.128462207262289	0.0732925067399007	FALSE
12	40250461	rs7959259	0.876448155889611	-0.00359981990761872	0.0231279460492421	FALSE
12	40250475	rs7960098	0.816207467479334	-0.00535103202932446	0.0229959639335676	FALSE
12	40251268	rs4433640	0.886139102468878	-0.00331442684302318	0.0231209584038412	FALSE
12	40251310	rs11173979	0.842611356063616	-0.0138464019216084	0.0696566354266144	FALSE
12	40252006	rs73274667	0.428502129636486	-0.0346336803825478	0.0436647688070563	FALSE
12	40252534	rs146405049	0.447329846134746	-0.0306745327078464	0.0402981021578206	FALSE
12	40252912	rs73274668	0.750243114025424	-0.00917454563763589	0.0287870867210161	FALSE
12	40253039	rs74086796	0.327645801008419	-0.0418032492634469	0.0426140650863126	FALSE
12	40254318	rs116289092	0.923794572248068	-0.0051497717106546	0.0537773853632501	FALSE
12	40254848	rs7968509	0.805104677222557	-0.00768885732201738	0.0311247697475314	FALSE
12	40254941	rs78163282	0.0922711280066164	-0.133752788769578	0.0791134541936687	FALSE
12	40255208	rs74086798	0.328008459752011	-0.0417516942916273	0.0425934991779797	FALSE
12	40255631	rs4473002	0.904640315169921	0.00434361872628516	0.0362164632016935	FALSE
12	40256220	rs73103034	0.215821144674546	0.050688054807462	0.0408391731438001	FALSE
12	40256643	rs56221715	0.621422009617527	-0.0142370192601027	0.0287901399595082	FALSE
12	40256762	rs10784221	0.157186359482894	-0.0453409400960772	0.0319466913288545	FALSE
12	40257147	rs7310416	0.957247250151724	-0.00334563359231154	0.0623402928391088	FALSE
12	40257887	rs73274681	0.501402290210056	-0.0449750815978032	0.0667923459265459	FALSE
12	40258067	rs79525973	0.700322739251342	0.022177178779164	0.0575477859900149	FALSE
12	40258199	rs4429129	0.976706381404527	-0.000707503822159195	0.0242043587168828	FALSE
12	40258440	rs78208994	0.296269410008672	-0.0725992938272209	0.0693491037966669	FALSE
12	40258717	rs74086801	0.202231394183799	-0.0531819671887589	0.0415840540238588	FALSE
12	40258820	rs73274686	0.390158536609718	-0.0372305967760889	0.0432425695653409	FALSE
12	40259253	rs10784223	0.77489324885029	-0.00872247446659935	0.0304641068200118	FALSE
12	40259395	rs73104960	0.106964521995546	0.0655393546200485	0.0404970392208539	FALSE
12	40259454	rs73274689	0.502303608368137	-0.0448719127418535	0.0667798635058871	FALSE
12	40259638	rs7134335	0.619181411644608	-0.0121907172428689	0.0244945433674544	FALSE
12	40259679	rs7133478	0.507305975979543	-0.0157725413814559	0.0237507346429452	FALSE
12	40259782	rs61348149	0.0129158178628462	0.153507205280038	0.0612606863429439	FALSE
12	40260401	rs11174050	0.00564910045567805	0.0961469289407184	0.0344120202657823	FALSE
12	40260556	rs10784228	0.460751550077189	-0.0166541737530768	0.022540344895933	FALSE
12	40260923	rs73274695	0.14175130443111	-0.0532035728131766	0.0360847118838365	FALSE
12	40261038	rs73104964	0.22939396621013	0.0457699477690149	0.0379785682102213	FALSE
12	40261752	rs60776011	0.204151724640226	-0.052933337156548	0.0415665587514458	FALSE
12	40262805	rs6581403	0.851887543718724	0.00492880956546999	0.026368184657858	FALSE
12	40263218	rs73274698	0.829144620519115	0.0115731307150567	0.0535677632144396	FALSE
12	40263438	rs7306234	0.987667092938022	0.00040374609878586	0.0260909164754797	FALSE
12	40263598	rs77237502	0.431250060840151	0.126637783201715	0.160615256757677	FALSE
12	40264020	rs73274700	0.268598555616989	-0.0695402414214281	0.0627053549672111	FALSE
12	40264089	rs73274701	0.171790645443278	-0.0491957790316555	0.0358888273533429	FALSE
12	40264171	rs10784234	0.829503328960643	-0.00498607599619894	0.0231280313051726	FALSE
12	40264547	rs6581405	0.695708268623947	-0.0110277150827328	0.0281595639504856	FALSE
12	40264786	rs7967517	0.542310011646415	-0.020622557173902	0.0337941258981802	FALSE
12	40264906	rs76063055	0.823286563111021	-0.0130538192869719	0.0583862035417013	FALSE
12	40265125	rs7967956	0.832637914415146	-0.00662813223678127	0.031329534828353	FALSE
12	40265365	rs114543136	0.820015771202629	-0.0133056514577049	0.0584126234579623	FALSE
12	40265824	rs73104971	0.0611563144054598	0.124990368088442	0.066425605471389	FALSE
12	40265844	rs11831602	0.544838729635564	0.0640211361064794	0.105572146251543	FALSE
12	40265926	rs74086914	0.13309776529189	-0.105771860612261	0.0701693720758151	FALSE
12	40267197	rs75574145	0.033649661385207	-0.186718525374777	0.0873675807521629	FALSE
12	40268008	rs74086916	0.204390024836165	-0.0527412025828014	0.0414375766571828	FALSE
12	40268137	rs11174086	0.458043634341895	0.0351929128660002	0.0473445651900379	FALSE
12	40268695	rs75611282	0.805552675485824	-0.0144177879732381	0.0585009669576058	FALSE
12	40268730	rs4423249	0.664577745774526	-0.00964472228433738	0.0222143144244069	FALSE
12	40268737	rs74900566	0.772427487388563	-0.0127123654813883	0.0439046302303354	FALSE
12	40269187	rs73276507	0.507595485905495	0.0324196152812706	0.0488516983214426	FALSE
12	40269369	rs75290948	0.93596804994663	-0.00295446716627236	0.0367346789560833	FALSE
12	40270433	rs144128570	0.250236262567756	0.164231347906678	0.142474041804283	FALSE
12	40270653	rs78473486	0.696168597785816	-0.0179553246766141	0.0459225393846181	FALSE
12	40270736	rs7305465	0.0810307291656218	0.100095183031742	0.0571154019794959	FALSE
12	40271103	rs75061403	0.93934177297915	-0.00362529041246594	0.0475877533084455	FALSE
12	40271175	rs11174097	0.595754191171761	-0.013194333902989	0.024835818013279	FALSE
12	40271671	rs73104976	0.974980291495407	-0.00081619908233375	0.0259959718619093	FALSE
12	40272707	rs7960814	0.577204295972843	-0.0123071300930389	0.0220449170691616	FALSE
12	40272793	rs79839725	0.33289757976633	-0.0565439306863741	0.0582713556565857	FALSE
12	40272866	rs78218072	0.33251108835298	-0.056593883263325	0.0582761320982329	FALSE
12	40272888	rs73104981	0.0576544966696675	0.126417486840145	0.066258417296279	FALSE
12	40273163	rs73276509	0.533175691966511	-0.041157098169124	0.0659446812480868	FALSE
12	40273171	rs78656368	0.979719776637709	0.000715703767647056	0.0281240171146407	FALSE
12	40273185	rs113787057	0.349599004909234	-0.0356006016689535	0.0379823116984427	FALSE
12	40273222	rs4277185	0.655916265465798	0.0125297851689669	0.028084589084386	FALSE
12	40273283	rs371378721	0.617878813997037	0.0339478009845804	0.0679577543272361	FALSE
12	40273574	rs73104983	0.40510664326832	0.0252607427322129	0.0302856088798327	FALSE
12	40273854	rs73276511	0.53362772917898	-0.0410966056978408	0.0659205767541928	FALSE
12	40274602	rs10877703	0.550211901982791	0.0162998155068736	0.0272420620942893	FALSE
12	40274611	rs115701456	0.778374204804978	-0.0165179562749066	0.0586217857712623	FALSE
12	40275276	rs79232966	0.238368241931888	0.162431477411934	0.137400695173212	FALSE
12	40275545	rs114788832	0.061143893844309	-0.108724702396043	0.0577784919015051	FALSE
12	40275822	rs77868845	0.312658023504446	-0.0592885272796703	0.0585912319038746	FALSE
12	40276106	rs115114062	0.771694253273061	-0.0170308086593486	0.0586249085657553	FALSE
12	40276380	rs73104984	0.111271725869597	0.0727110922258673	0.0454813347568606	FALSE
12	40276794	rs73104985	0.732229596534579	0.00941896673839939	0.027494161059217	FALSE
12	40277086	rs12310523	0.170465441542864	-0.0324225420907818	0.0235791633686733	FALSE
12	40277485	rs369490223	0.784203746905602	-0.0183186207226373	0.0668153109523509	FALSE
12	40277509	rs77746962	0.505303901789055	-0.0436876281233994	0.0654767227192551	FALSE
12	40278008	rs73104987	0.959422463462709	-0.00132305934866003	0.0259758004391435	FALSE
12	40278210	rs78334739	0.300412605134918	-0.0609946282633102	0.0587669230746041	FALSE
12	40278213	rs74086925	0.365085745032457	-0.0290478091264811	0.0320076117058054	FALSE
12	40278446	rs115349223	0.719687601292231	0.0302184082467195	0.0840986674547136	FALSE
12	40278458	rs78718267	0.282598056211118	-0.0640175617822384	0.059438103497047	FALSE
12	40279428	rs11174134	0.866986437854151	0.00455023312150356	0.0271369803201754	FALSE
12	40280443	rs145825178	0.712054234387653	-0.0233774733968926	0.0632577851248421	FALSE
12	40280456	rs2029970	0.709378100231881	-0.00958096982756787	0.0256754211305009	FALSE
12	40280708	rs2173133	0.381749417208667	-0.0210638918562275	0.0240352909116892	FALSE
12	40281343	rs116277843	0.575080888845971	-0.03200002980827	0.0570011001081172	FALSE
12	40281400	rs11174139	0.323844803872756	0.0487306204765777	0.0492862212818783	FALSE
12	40281693	rs12312400	0.734863209309783	-0.00865377504472577	0.0255215025296485	FALSE
12	40282113	rs1845962	0.74295295342173	-0.00839798084400174	0.0255767783856875	FALSE
12	40282152	rs142814649	0.684382708487508	0.0467348131481698	0.114824818136019	FALSE
12	40282474	rs76148060	0.683904571012705	0.0468252248923122	0.114862945931959	FALSE
12	40282502	rs77772365	0.683586051442846	0.0468854522700851	0.114888245796161	FALSE
12	40282567	rs6581421	0.586331543014039	-0.0312184632710882	0.0572885225882579	FALSE
12	40282606	rs7297386	0.627490495296068	-0.0117192396975446	0.0241176278710008	FALSE
12	40283307	rs67987793	0.898164799122483	-0.00414458184008481	0.0323485333712411	FALSE
12	40283623	rs12830640	0.331828807056019	-0.0239451021325626	0.024622026698952	FALSE
12	40284011	rs73276523	0.214386706324421	-0.0493653999854977	0.0396489148266561	FALSE
